ID,Eco_Final_Pred,Movement_Final_Pred,Dmg_Final_Pred,Flash_Final_Pred,Grenade_Final_Pred,Kill_Final_Pred,Wf_Final_Pred,isCheater
强者就要羞辱弱者_g161-20230824112938329068534,4.9539683e-08,1.4746206e-08,2.6119228e-08,6.566616e-11,0.0,3.4527184e-24,0.02775347,0
你装啥呢_g161-20230824112938329068534,4.9539683e-08,1.4746206e-08,2.6119226e-08,4.6710236e-12,0.0,5.1690777e-24,7.724035e-06,0
想田震0.o_g161-20230824112938329068534,4.9539683e-08,1.4746206e-08,2.6119233e-08,6.7304517e-13,0.0,4.6148303e-19,0.06637509,0
想赢。_g161-20230824112938329068534,4.9539683e-08,1.4746206e-08,2.611923e-08,4.600838e-12,0.0,4.9182530000000007e-23,2.4484254e-20,0
25k纯金枪男_g161-20230824112938329068534,4.9539683e-08,1.4746206e-08,2.6119226e-08,7.575079e-14,0.0,3.2704637e-20,1.5107707e-08,1
ZY空海_g161-20230824112938329068534,4.9539683e-08,1.4746206e-08,2.6119224e-08,2.8997863e-11,0.0,8.8870734e-21,5.9092035e-05,0
大喇叭贾哔莉_g161-20230824112938329068534,4.9539683e-08,1.4746206e-08,2.6119224e-08,2.559565e-12,0.0,9.8238865e-20,0.06472459,0
olofmeister⚡️_g161-20230824112938329068534,4.9539683e-08,1.4746206e-08,2.6119233e-08,2.2716384e-10,0.0,2.828588e-21,0.034594856,0
小灬磊哥_g151-n-20230819182434375706972,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.0165893e-11,0.030065324,4.5622608e-32,8.268353499999999e-18,0
电脑玩家小北方_g151-n-20230819182434375706972,4.9539683e-08,1.4746206e-08,2.6119228e-08,1.8971263e-12,0.0,2.9364483e-23,8.361882e-25,0
Fly_7LVE_g151-n-20230819182434375706972,4.9539683e-08,1.4746206e-08,2.6119231e-08,4.6846554e-11,0.0,7.173863e-24,0.0014080766,0
ShinichiKudo._g151-n-20230819182434375706972,4.9539683e-08,1.4746206e-08,2.6119231e-08,7.7169715e-11,4.9280086e-30,1.6360605e-24,0.060497712,0
13-SN1PER_g151-n-20230819182434375706972,4.9539683e-08,1.4746206e-08,2.6119235e-08,3.7764906e-11,7.26048e-22,7.394183300000001e-22,0.04924939,1
武器大师马宝国_g151-n-20230819182434375706972,4.9539683e-08,1.4746206e-08,2.6119224e-08,2.513325e-10,0.0,3.4331263e-19,0.0021522662,0
EaTaO_g151-n-20230819182434375706972,4.9539683e-08,1.4746206e-08,2.6119228e-08,3.940154e-11,0.0,6.465597299999999e-18,0.091017984,0
numlo_4_g151-n-20230819182434375706972,4.9539683e-08,1.4746206e-08,2.6119224e-08,1.3246767e-11,0.0,6.085642e-26,1.0020332e-10,0
克服距离_g151-n-20230819182434375706972,4.9539683e-08,1.4746206e-08,2.6119228e-08,2.4853694e-11,7.454137e-31,1.1653058999999998e-18,2.4491306e-10,0
specializal_g151-n-20230819182434375706972,4.9539683e-08,1.4746206e-08,2.611923e-08,3.828138e-12,0.0,4.2111419999999995e-20,6.345148e-20,0
柳梧RopZz_g151-n-20230828052017573906127,4.9539686e-08,1.4746206e-08,2.6119226e-08,7.3486685e-12,2.9287933999999997e-37,1.8099766000000001e-28,0.024046902,0
一枚老果冻_g151-n-20230828052017573906127,4.9539686e-08,1.4746206e-08,2.6119224e-08,5.4909627e-12,0.0,3.2610734999999998e-18,6.7860805e-20,0
青青子衿._g151-n-20230828052017573906127,4.9539686e-08,1.4746206e-08,2.611923e-08,3.3105513e-12,0.0,9.800042999999999e-26,0.085455544,0
一道途苏_g151-n-20230828052017573906127,4.9539686e-08,1.4746206e-08,2.6119224e-08,5.4909627e-12,0.0,4.636746399999999e-25,6.6954553e-09,0
黎初夫妇d_g151-n-20230828052017573906127,4.9539686e-08,1.4746206e-08,2.611923e-08,2.0051495e-13,0.0,7.136647e-09,2.9573127000000002e-21,1
⚡️Twistzz._g151-n-20230828052017573906127,4.9539686e-08,1.4746206e-08,2.6119226e-08,1.1281526e-12,0.0,5.3677920000000006e-27,0.19407196,0
NAVI的电子弟本人_g151-n-20230828052017573906127,4.9539686e-08,1.4746206e-08,2.6119228e-08,9.645429e-12,0.0,2.0296774000000002e-17,0.19392008,0
emperor清梦_g151-n-20230828052017573906127,4.9539686e-08,1.4746206e-08,2.6119226e-08,1.21472225e-11,0.0,1.721351e-12,1.00620744e-19,0
YzapGo_g151-n-20230828052017573906127,4.9539686e-08,1.4746206e-08,2.6119222e-08,7.276599e-12,0.0,2.6384097e-23,0.0,0
UONicKpWYzkd_g151-n-20230828052017573906127,4.9539686e-08,1.4746206e-08,2.6119224e-08,1.4814581e-12,0.0,1.3436148e-29,6.165536e-25,0
yangjao_g152-v-20230818070543918355726,4.9539675e-08,1.4746207e-08,2.6119231e-08,1.215156e-10,0.0,1.0690796e-22,0.1296082,0
58688_g152-v-20230818070543918355726,4.9539675e-08,1.4746206e-08,2.6119233e-08,7.413838e-12,0.0,2.1636231999999998e-19,0.31024525,0
郝猫猫_g152-v-20230818070543918355726,4.9539675e-08,1.4746206e-08,2.6119237e-08,1.3569615e-11,0.0,2.3780577000000002e-26,0.1454343,0
请你吃蛋糕呀_g152-v-20230818070543918355726,4.9539675e-08,1.4746206e-08,2.611923e-08,3.388484e-11,1.0395813000000001e-38,6.4706379999999995e-24,0.03794009,0
xt54564_g152-v-20230818070543918355726,4.9539675e-08,1.4746206e-08,2.6119226e-08,3.579948e-11,0.0,1.5281962999999998e-18,0.024398223,0
屯点柠檬水_g152-v-20230818070543918355726,4.9539675e-08,1.4746206e-08,2.6119226e-08,3.5361386e-10,1.0698672e-33,4.1809256e-23,0.039143126,0
星子小姐_g152-v-20230818070543918355726,4.9539675e-08,1.4746206e-08,2.6119233e-08,2.2333176e-13,0.0,9.769545600000001e-26,0.087832645,0
花园宝宝454_g152-v-20230818070543918355726,4.9539675e-08,1.4746206e-08,2.6119226e-08,9.506428e-10,0.0,5.847128e-22,0.27349678,0
且放白鹿青崖间h_g152-v-20230818070543918355726,4.953968e-08,1.4746206e-08,2.6119228e-08,1.5903194e-11,0.0,8.6429065e-21,6.4391187e-10,1
张鱼烧_g152-v-20230818070543918355726,4.9539675e-08,1.4746206e-08,2.6119233e-08,5.4909627e-12,0.0,3.4579382999999997e-25,2.0312326000000003e-28,0
陌唁_g151-n-20230828195204294367902,4.9539686e-08,1.4746206e-08,2.6119226e-08,1.2987214e-11,8.702943000000001e-33,8.721825999999999e-30,9.555546600000001e-32,0
还挺c的宇_g151-n-20230828195204294367902,4.9539686e-08,1.4746206e-08,2.6119226e-08,1.0963978e-11,0.0,2.164167e-30,0.0,0
浮藻的梦yqn_g151-n-20230828195204294367902,4.9539686e-08,1.4746206e-08,2.6119226e-08,1.2591752e-11,0.0,5.0834639999999996e-21,0.26029208,1
呀哈哈之友林克_g151-n-20230828195204294367902,4.9539686e-08,1.4746206e-08,2.6119226e-08,2.2862262e-11,3.3992540000000005e-39,1.5837327e-26,1.2683001e-34,0
私密马赛0_o_g151-n-20230828195204294367902,4.9539686e-08,1.4746206e-08,2.6119224e-08,1.6738726e-10,0.0,1.0511717e-15,1.2147476e-15,0
活体诱饵弹_g151-n-20230828195204294367902,4.9539686e-08,1.4746206e-08,2.6119224e-08,5.4909627e-12,0.0,3.6278487e-17,0.2818515,0
我还没想好123456_g151-n-20230828195204294367902,4.9539686e-08,1.4746206e-08,2.6119222e-08,5.4909627e-12,0.0,2.5056439000000003e-22,0.0,0
xmxdoty_g151-n-20230828195204294367902,4.9539686e-08,1.4746206e-08,2.6119224e-08,2.0126734e-10,0.0,1.1894985399999998e-17,8.210331e-07,0
夜深意沉_g151-n-20230828195204294367902,4.9539686e-08,1.4746206e-08,2.6119226e-08,5.2619116e-12,0.0,1.0835466e-33,7.9437833e-32,0
京海徐大江_g151-n-20230828195204294367902,4.9539686e-08,1.4746206e-08,2.6119224e-08,5.4909627e-12,0.0,1.6794327e-14,0.19940838,0
汝闻人言否-_g151-n-20230815194231268902862,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.3248978e-12,0.0,1.1349798e-24,6.7581875e-15,0
莽村车神李有田1_g151-n-20230815194231268902862,4.9539683e-08,1.4746207e-08,2.6119224e-08,1.7501988e-11,0.0,1.847801e-24,0.17812322,0
再讲一万遍_g151-n-20230815194231268902862,4.9539683e-08,1.4746206e-08,2.6119224e-08,8.2257555e-11,0.0,9.411653e-25,9.5824413e-26,1
水下搓澡300一位_g151-n-20230815194231268902862,4.9539683e-08,1.4746206e-08,2.6119235e-08,2.4188894e-11,0.0,5.5619388e-34,2.1080627000000003e-38,0
面朝大海_g151-n-20230815194231268902862,4.9539683e-08,1.4746206e-08,2.6119224e-08,7.253132e-13,0.0,2.4477564e-20,9.706735e-10,0
megnhk7_odub_g151-n-20230815194231268902862,4.9539683e-08,1.4746206e-08,2.6119233e-08,3.914455e-09,0.0,9.256591e-20,0.08006439,0
好肥的一只猫_g151-n-20230815194231268902862,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.39921e-11,0.0,2.3149872e-22,5.587416e-09,0
CINZE_g151-n-20230815194231268902862,4.9539683e-08,1.4746206e-08,2.6119224e-08,5.480876e-19,0.0,6.0761796e-26,7.1345594e-06,0
dingzou26_g151-n-20230815194231268902862,4.9539683e-08,1.4746206e-08,2.6119235e-08,1.4896762e-10,0.0,1.10003866e-20,3.0231521e-25,1
67521_g151-n-20230815194231268902862,4.9539683e-08,1.4746206e-08,2.6119226e-08,6.714061e-11,0.0,4.174279e-33,6.5139025e-29,0
雾岛春颂e_g151-n-20230822125807472315405,4.9539683e-08,1.4746206e-08,2.6119226e-08,3.332409e-10,4.138377e-29,1.8917904e-30,2.4174137e-17,1
随随便便661_g151-n-20230822125807472315405,4.9539683e-08,1.4746206e-08,2.6119224e-08,1.5758123e-10,0.0,8.241893000000001e-17,0.16483015,0
wueann_g151-n-20230822125807472315405,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.972914e-11,0.0,2.544863e-27,6.251817e-21,0
董慧洋_g151-n-20230822125807472315405,4.9539683e-08,1.4746206e-08,2.6119224e-08,6.79836e-11,0.0,1.9161018000000002e-26,2.1052736e-08,0
泡芙小姐_g151-n-20230822125807472315405,4.9539683e-08,1.4746206e-08,2.6119224e-08,2.9749883e-11,0.0,6.2468014000000005e-24,0.18217658,0
旺仔牛奶糖！_g151-n-20230822125807472315405,4.9539683e-08,1.4746206e-08,2.6119226e-08,3.887599e-11,0.0,6.832426599999999e-19,0.06192565,0
喜多川海梦老公._g151-n-20230822125807472315405,4.9539683e-08,1.4746206e-08,2.6119224e-08,1.2196277e-10,0.0,9.199906000000001e-23,0.17895271,0
langmie6u_g151-n-20230822125807472315405,4.9539683e-08,1.4746206e-08,2.6119226e-08,6.6776404e-11,0.0,9.092993e-30,1.5567459e-11,1
世界多些爱_g152-v-20230828162545820315004,4.9539683e-08,1.4746206e-08,2.6119233e-08,5.4909627e-12,0.0,1.5638906e-20,1.3624922e-09,1
昨日那天_g152-v-20230828162545820315004,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.5647549e-10,0.0,1.6785414e-17,0.086353935,0
你敢打ba？_g152-v-20230828162545820315004,4.9539683e-08,1.4746206e-08,2.6119235e-08,2.2417342e-13,0.0,2.2270299e-24,0.023115076,0
素我兰帕_g152-v-20230828162545820315004,4.9539683e-08,1.4746206e-08,2.6119224e-08,5.4909627e-12,0.0,7.273031e-22,2.1248784e-26,0
我是原神高手❤_g152-v-20230828162545820315004,4.9539683e-08,1.4746206e-08,2.6119235e-08,1.4609716e-11,0.0,5.9659594e-28,8.020727e-06,0
，都哥们_g152-v-20230828162545820315004,4.9539683e-08,1.4746206e-08,2.6119235e-08,3.8343606e-11,0.0,3.3149276e-20,0.11176802,0
BYDbb._g152-v-20230828162545820315004,4.9539683e-08,1.4746206e-08,2.6119224e-08,2.465446e-13,2.7122473e-31,2.0012533e-18,0.10536039,0
大篮子啊！！！_g152-v-20230828162545820315004,4.9539683e-08,1.4746206e-08,2.6119226e-08,5.4909627e-12,0.0,3.1445068e-27,8.6196116e-30,0
晚1点睡_g152-v-20230828162545820315004,4.9539683e-08,1.4746206e-08,2.6119224e-08,8.7589325e-11,0.0,4.8292417e-20,1.7216807e-10,0
小毛丶_g152-v-20230828162545820315004,4.9539683e-08,1.4746206e-08,2.6119226e-08,3.3226012e-11,0.0,6.261685500000001e-22,2.278044e-06,0
四月初三._g159-n-20230827201248957607028,4.9539686e-08,1.4746207e-08,2.6119226e-08,2.5554464e-10,0.0,3.975527e-18,0.0010583075,0
牢达打电动_g159-n-20230827201248957607028,4.9539686e-08,1.4746207e-08,2.6119226e-08,4.696724e-12,0.0,3.2397105000000003e-28,1.7465995e-31,0
土木工程学院_g159-n-20230827201248957607028,4.9539686e-08,1.4746207e-08,2.6119224e-08,3.59185e-10,0.0,3.9777155e-24,8.1715e-41,0
倾暖未颜°y_g159-n-20230827201248957607028,4.9539686e-08,1.4746207e-08,2.6119226e-08,3.5947335e-11,0.0,1.3863595e-15,9.5861645e-33,1
孙德骋_g159-n-20230827201248957607028,4.9539686e-08,1.4746207e-08,2.6119226e-08,9.780907e-12,0.0,0.0,5.9309864e-24,0
六月的凉城_g159-n-20230827201248957607028,4.9539686e-08,1.4746207e-08,2.6119226e-08,9.1547235e-11,0.0,1.3421997e-23,0.12783912,0
csHui_g159-n-20230827201248957607028,4.9539686e-08,1.4746207e-08,2.6119226e-08,2.3666513e-11,0.0,1.1654349000000001e-28,3.301656e-15,0
糖糖爱喝可乐ND_g159-n-20230827201248957607028,4.9539686e-08,1.4746207e-08,2.6119226e-08,5.4909627e-12,0.0,9.3989204e-17,0.20277531,0
坏女人守不住B的_g159-n-20230827201248957607028,4.9539686e-08,1.4746207e-08,2.6119224e-08,6.18516e-10,0.0,1.5496761e-15,2.3370043e-12,0
斯蒂芬sad_g159-n-20230827201248957607028,4.9539686e-08,1.4746207e-08,2.6119226e-08,5.5208915e-10,0.0,3.2026782e-15,0.12836415,0
qnwqk_g162-20230822192310014912394,4.9539683e-08,1.4746205e-08,2.6119233e-08,4.3724432e-10,1.6541521e-19,9.2722137e-23,0.035296693,0
唔嘶迪哂_g162-20230822192310014912394,4.9539683e-08,1.4746206e-08,2.6119233e-08,1.2357682e-10,0.0,9.918638e-22,0.039518055,0
HAHHAHAF_g162-20230822192310014912394,4.9539683e-08,1.4746206e-08,2.6119224e-08,3.7248444e-11,0.0,3.0548592000000004e-26,0.008702931,0
林深一只鹿_g162-20230822192310014912394,4.9539683e-08,1.4746205e-08,2.6119224e-08,3.5512157e-12,1.9858383e-28,1.3427970000000001e-31,0.029065391,0
xianxintao_g162-20230822192310014912394,4.9539683e-08,1.4746205e-08,2.6119235e-08,3.7201396e-12,0.0,3.969515e-24,0.09540501,0
f0restNOCCO_g162-20230822192310014912394,4.9539683e-08,1.4746206e-08,2.6119231e-08,2.693089e-10,0.0,7.4485196e-22,0.05585026,0
Solitude624_g162-20230822192310014912394,4.9539683e-08,1.4746205e-08,2.6119226e-08,9.012298e-11,0.0,3.3545133000000004e-30,4.031794e-23,0
Nik000_g162-20230822192310014912394,4.9539683e-08,1.4746206e-08,2.6119231e-08,4.6109977e-10,5.0408693e-24,1.5941754000000002e-22,0.036496557,0
故里从此别长安‘_g161-20230820161621232267401,4.9539683e-08,1.4746206e-08,2.6119224e-08,1.2898666e-11,0.0,9.5777067e-23,0.06341062,1
白white_g161-20230820161621232267401,4.9539683e-08,1.4746206e-08,2.6119224e-08,3.1553572e-11,0.0,7.175e-21,6.685305e-09,0
jjfdo0141_g161-20230820161621232267401,4.9539683e-08,1.4746206e-08,2.6119233e-08,2.5488578e-12,8.335838e-33,3.1279982e-21,0.020856231,1
Pau1-「Z」_g161-20230820161621232267401,4.9539683e-08,1.4746206e-08,2.6119224e-08,1.2134186e-11,0.0,3.887686e-23,6.8976515e-14,0
梦安宠溺丶_g161-20230820161621232267401,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.437755e-10,0.0,1.5669872e-15,0.28998858,0
Feezyyyyyyy_g161-20230820161621232267401,4.9539683e-08,1.4746207e-08,2.6119226e-08,4.5852514e-12,0.0,1.1805536e-17,0.12736176,0
IRON_Excellent_g161-20230820161621232267401,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.4663959e-12,8.634250000000001e-40,1.969952e-23,0.24154326,0
C_James23_g161-20230820161621232267401,4.9539683e-08,1.4746206e-08,2.6119226e-08,6.234992e-11,0.0,2.3066105000000002e-21,6.399034e-15,0
Heroic._g161-20230820161621232267401,4.9539683e-08,1.4746206e-08,2.6119226e-08,2.0572603e-11,0.0,1.1579405e-19,0.05819211,0
BefutureNiko_g161-20230820161621232267401,4.9539683e-08,1.4746206e-08,2.6119228e-08,1.1416947e-13,0.0,1.7629081000000002e-22,0.008137517,0
LIAONINGSUXIN_g151-n-20230821050848873809471,4.9539686e-08,1.4746206e-08,2.6119226e-08,9.63922e-12,0.0,2.3334059e-23,0.0,1
982827239_g151-n-20230821050848873809471,4.9539686e-08,1.4746206e-08,2.6119226e-08,4.612542e-13,0.0,6.548318500000001e-16,0.1921055,0
Rrlikex_g151-n-20230821050848873809471,4.9539686e-08,1.4746206e-08,2.6119226e-08,2.1639161e-11,0.0,2.1923183e-13,0.12399689,0
陈真武_g151-n-20230821050848873809471,4.9539686e-08,1.4746206e-08,2.6119224e-08,5.495458e-12,0.0,1.1014797e-29,1.4264237e-36,0
PReo_g151-n-20230821050848873809471,4.9539686e-08,1.4746206e-08,2.6119231e-08,1.3799747e-12,0.0,1.4716935e-18,0.15885347,0
青衣无_g151-n-20230821050848873809471,4.9539686e-08,1.4746206e-08,2.6119226e-08,4.1340577e-11,0.0,2.7448806e-28,0.0,0
山药小子2号_g151-n-20230821050848873809471,4.9539686e-08,1.4746206e-08,2.6119233e-08,5.4909627e-12,0.0,3.7531232e-21,0.029954214,0
80岁扶墙坐月子_g151-n-20230821050848873809471,4.9539686e-08,1.4746206e-08,2.6119226e-08,5.277196e-11,0.0,1.6868455e-26,9.549534e-21,0
zero；_g151-n-20230821050848873809471,4.9539686e-08,1.4746206e-08,2.6119226e-08,2.8105646e-11,0.0,4.2421152e-16,0.06677757,0
邺神真大佬_g151-n-20230821050848873809471,4.9539686e-08,1.4746206e-08,2.611923e-08,6.696357e-11,0.0,7.5107454e-27,1.4517714e-26,0
心脏吊坠_g151-n-20230818034747273106011,4.9539683e-08,1.4746206e-08,2.6119224e-08,1.429046e-11,0.0,1.7274803000000002e-21,1.4221721e-06,0
盖世英雄少女心$_g151-n-20230818034747273106011,4.9539683e-08,1.4746206e-08,2.6119231e-08,1.7362757e-11,1.6191672000000001e-31,8.467448999999999e-26,9.642728e-10,0
fu92397k_g151-n-20230818034747273106011,4.9539683e-08,1.4746206e-08,2.6119226e-08,2.4325125e-10,0.0,6.4664436e-19,1.1913324e-14,1
veca8464_g151-n-20230818034747273106011,4.9539683e-08,1.4746206e-08,2.6119231e-08,6.922999e-12,0.0,1.1445426000000002e-22,5.018197e-07,0
⚡JoyMoor._g151-n-20230818034747273106011,4.9539683e-08,1.4746206e-08,2.6119226e-08,7.303597e-11,0.0,6.6478955e-19,0.0001312126,0
五年老兵Jr_g151-n-20230818034747273106011,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.037353e-11,0.0,3.18671e-31,0.50080305,0
空城旧忆佳人离丶_g151-n-20230818034747273106011,4.9539683e-08,1.4746206e-08,2.6119226e-08,3.1095263e-12,0.0,2.044301e-27,0.00011384739,0
Rashford!0_g151-n-20230818034747273106011,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.6260364e-09,0.0,6.176002599999999e-18,0.14149262,0
ahNOK_g152-v-20230823220853719816635,4.9539683e-08,1.4746206e-08,2.611923e-08,9.146384e-13,0.0,2.8144003000000003e-32,2.3221186e-25,0
理塘顶针ya_g152-v-20230823220853719816635,4.9539683e-08,1.4746206e-08,2.6119224e-08,2.0020159e-13,0.0,1.3675537e-26,0.028495187,0
才不喜欢夏天_g152-v-20230823220853719816635,4.9539683e-08,1.4746206e-08,2.6119226e-08,3.6922036000000005e-16,0.0,1.48267e-26,1.0224555999999999e-19,0
暮色溺海_g152-v-20230823220853719816635,4.9539683e-08,1.4746206e-08,2.6119224e-08,1.221927e-11,0.0,5.4225646000000005e-28,0.0011798126,0
洗剪吹300块 ._g152-v-20230823220853719816635,4.9539683e-08,1.4746206e-08,2.611923e-08,5.4909627e-12,0.0,1.0390274000000001e-21,0.6041223,0
AYX0423_g152-v-20230823220853719816635,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.146066e-11,0.0,1.5046794e-23,0.21863435,1
1824487470_g152-v-20230823220853719816635,4.9539683e-08,1.4746206e-08,2.6119224e-08,5.4909627e-12,0.0,2.817914e-25,4.2325023e-08,0
123456QQC_g152-v-20230823220853719816635,4.9539683e-08,1.4746206e-08,2.611923e-08,5.4909627e-12,0.0,5.44768e-26,8.320678e-10,0
寄景繁花散_g152-v-20230823220853719816635,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.0125128e-11,0.0,3.6583847e-23,0.3644282,0
电灯泡研_g151-n-20230826122614174036365,4.9539683e-08,1.4746207e-08,2.6119226e-08,7.503139e-11,0.0,9.424714499999999e-29,4.4828637e-05,0
时间ss_g151-n-20230826122614174036365,4.9539683e-08,1.4746206e-08,2.6119224e-08,5.4909627e-12,0.0,1.6310657e-25,0.25702104,0
jd22_g151-n-20230826122614174036365,4.9539683e-08,1.4746207e-08,2.6119226e-08,6.7410504e-12,0.0,4.3011162e-20,0.0029430094,0
远方传来爱_g151-n-20230826122614174036365,4.9539683e-08,1.4746207e-08,2.611923e-08,4.5282608e-11,0.0,6.6964926e-15,0.069538176,0
agoni2003_g151-n-20230826122614174036365,4.9539683e-08,1.4746207e-08,2.6119224e-08,5.4909627e-12,0.0,3.5452252000000004e-22,2.0590187e-08,0
海跌跌_g151-n-20230826122614174036365,4.9539683e-08,1.4746207e-08,2.6119226e-08,8.782356e-12,0.0,3.5051784999999997e-23,0.019912435,0
沙2白给日记_g151-n-20230826122614174036365,4.9539683e-08,1.4746207e-08,2.6119224e-08,3.1518793e-10,0.0,5.846605000000001e-29,0.032495007,0
湖人总冠军ccc_g151-n-20230826122614174036365,4.9539683e-08,1.4746207e-08,2.6119237e-08,4.496732e-14,0.0,1.5131557e-28,0.05964181,0
掐住一只小呆橘9_g151-n-20230826122614174036365,4.9539683e-08,1.4746206e-08,2.611923e-08,1.65668e-11,0.0,5.72941e-19,0.05557395,1
1146560965_g151-n-20230827142126275466292,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.0322064e-10,0.0,3.052022e-18,0.06844484,0
旭在兴_g151-n-20230827142126275466292,4.9539683e-08,1.4746206e-08,2.6119224e-08,2.939643e-13,0.0,6.3490597e-25,6.972964e-14,0
lifeasaciown_g151-n-20230827142126275466292,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.1954343e-12,0.0,1.7644657e-24,0.070619576,0
中建三局_泽泰新_g151-n-20230827142126275466292,4.9539683e-08,1.4746206e-08,2.6119224e-08,4.1114534e-12,0.0,4.4715625e-27,0.09287145,0
dyh847880694_g151-n-20230827142126275466292,4.9539683e-08,1.4746206e-08,2.6119224e-08,1.01859415e-11,0.0,4.743119e-24,0.075552694,0
beingchiling_g151-n-20230827142126275466292,4.9539683e-08,1.4746206e-08,2.6119226e-08,6.3329675e-11,0.0,2.2660152000000002e-22,0.13229732,0
内卷白能_g151-n-20230827142126275466292,4.9539683e-08,1.4746206e-08,2.6119224e-08,3.75685e-12,0.0,1.3000043e-19,0.01971853,0
最爱千千_g151-n-20230827142126275466292,4.9539683e-08,1.4746206e-08,2.6119228e-08,2.7523988e-12,0.0,1.3512423e-28,0.011242029,0
村霸懒羊羊丿_g151-n-20230827142126275466292,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.6885488e-11,0.0,7.9138495e-20,0.020260694,0
错落你的煽情XDZ_g151-n-20230827142126275466292,4.9539683e-08,1.4746206e-08,2.6119224e-08,7.3558415e-14,0.0,9.894331e-22,0.062386576,1
lanqinnihf_g161-20230816212504901782412,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.5483302e-11,0.0,1.4964096000000001e-30,1.1560243e-09,0
故里从此别长安‘_g161-20230816212504901782412,4.9539683e-08,1.4746206e-08,2.6119224e-08,5.856357e-12,0.0,1.3377932e-18,0.07567048,1
宋慢热_g161-20230816212504901782412,4.9539683e-08,1.4746206e-08,2.6119228e-08,6.8072306e-13,0.0,2.0496346000000002e-21,2.5831583000000004e-16,0
我爱吃鸡翅-_g161-20230816212504901782412,4.9539683e-08,1.4746206e-08,2.6119228e-08,3.7640993e-12,0.0,4.1030110000000005e-23,0.096370615,0
还有一件事._g161-20230816212504901782412,4.9539683e-08,1.4746206e-08,2.6119226e-08,5.112654e-12,0.0,7.334919e-24,2.888116e-18,0
胱胱酱_g161-20230816212504901782412,4.9539683e-08,1.4746206e-08,2.6119226e-08,2.6941022e-10,0.0,4.2014899999999995e-27,6.4270134e-12,0
只想做个保安_g161-20230816212504901782412,4.9539683e-08,1.4746206e-08,2.6119226e-08,5.4909627e-12,0.0,1.3492401e-23,0.053888526,0
